242,теплый верх,осень-зима,женский,кофта нарядная,кофта женская нарядная,123 268,119 488,136 073,67 134,26 748,12 368,8 616,13 925,35 075,58 770,93 060,51 223,,мар.,"15,79",745 748,186 905,435%,25%,293 979,57%,39%,229 955,-22%,31%,34 909,-85%,5%,,Зима
169,"платья, сарафаны",весь год,женский,платье красное,красное платье	,44 455,57 693,55 215,40 885,39 460,39 976,26 292,27 570,29 430,50 115,72 990,43 385,,нояб.,"2,78",527 466,152 535,63%,29%,145 533,-5%,28%,135 560,-7%,26%,93 838,-31%,18%,,Осень
180,"платья, сарафаны",весь год,женский,платье лапша,платье лапша,180 053,249 342,218 001,194 669,144 136,128 112,100 296,128 765,228 835,320 075,337 800,135 622,,нояб.,"3,37",2 365 706,886 710,148%,37%,565 017,-36%,24%,556 806,-1%,24%,357 173,-36%,15%,,Осень
156,"платья, сарафаны",осень-зима,женский,сарафан офисный,сарафан офисный,66 877,71 551,65 105,41 941,24 268,10 480,11 412,19 410,30 330,38 800,43 255,26 709,,февр.,"6,83",450 138,112 385,172%,25%,165 137,47%,37%,131 314,-20%,29%,41 302,-69%,9%,,Зима
234,теплый верх,весь год,женский,лонгслив оверсайз,лонгслив женский оверсайз,66 312,72 872,84 605,87 760,56 616,39 916,38 676,50 470,70 825,76 680,79 985,27 198,,апр.,"3,23",751 915,227 490,76%,30%,166 382,-27%,22%,228 981,38%,30%,129 062,-44%,17%,,Весна
9,верхняя одежда,осень-зима,женский,пуховик зимний,пуховик женский зимний,804 343,311 025,140 743,45 154,33 020,87 340,149 408,238 050,462 516,1 299 981,1 564 989,329 620,,нояб.,"47,40",5 466 189,3 327 486,601%,61%,1 444 988,-57%,26%,218 917,-85%,4%,474 798,117%,9%,,Осень
14,верхняя одежда,осень-зима,женский,комбинезон горнолыжный,горнолыжный комбинезон женский,97 815,60 078,30 947,5 002,1 336,3 509,6 610,14 813,25 988,25 906,81 908,39 005,,янв.,"73,21",392 917,133 802,437%,34%,196 898,47%,50%,37 285,-81%,9%,24 932,-33%,6%,,Зима
15,верхняя одежда,осень-зима,женский,костюм горнолыжный,горнолыжный костюм женский,300 440,144 316,47 354,10 174,6 908,10 656,13 532,26 410,51 245,135 175,357 479,178 971,,нояб.,"51,75",1 282 660,543 899,975%,42%,623 727,15%,49%,64 436,-90%,5%,50 598,-21%,4%,,Зима
22,верхняя одежда,осень-зима,женский,дубленка,дубленка женская,646 634,532 834,334 456,64 116,28 068,42 576,82 648,153 725,377 255,770 025,1 014 335,326 405,,нояб.,"36,14",4 373 077,2 161 615,675%,49%,1 505 873,-30%,34%,426 640,-72%,10%,278 949,-35%,6%,,Осень
23,верхняя одежда,осень-зима,женский,дубленка авиатор,дубленка авиатор,106 884,91 814,62 245,10 202,3 764,4 628,9 408,17 605,50 935,106 945,125 455,50 764,,нояб.,"33,33",640 649,283 335,795%,44%,249 462,-12%,39%,76 211,-69%,12%,31 641,-58%,5%,,Осень
418,товары для дома,весь год,–,плед с рукавами,плед с рукавами,28 773,18 553,14 048,5 661,6 192,5 644,5 296,5 440,10 910,14 090,17 075,33 241,,дек.,"6,28",164 923,42 075,157%,26%,80 567,91%,49%,25 901,-68%,16%,16 380,-37%,10%,,Зима
426,товары для дома,весь год,–,плед 180х200,плед 180х200,15 397,15 138,12 744,8 829,7 700,7 832,7 812,7 575,9 965,10 815,12 530,10 800,,янв.,"2,03",127 137,33 310,43%,26%,41 335,24%,33%,29 273,-29%,23%,23 219,-21%,18%,,Зима
437,товары для дома,весь год,–,ночник проектор звездного неба,ночник проектор звездного неба,9 031,8 024,5 441,3 642,3 968,3 276,2 152,2 545,5 830,9 255,11 920,9 897,,нояб.,"5,54",74 981,27 005,239%,36%,26 952,0%,36%,13 051,-52%,17%,7 973,-39%,11%,,Осень
438,товары для дома,тренд,–,ночник яйцо дракона,яйцо дракона ночник,53,0,858,3 262,1 692,6 764,5 032,3 185,6 770,6 160,10 970,79,,нояб.,,44 825,23 900,60%,53%,132,-99%,0%,5 812,4303%,13%,14 981,158%,33%,,Осень
24,верхняя одежда,осень-зима,женский,дубленка зимняя	,дубленка женская зимняя,5 938,2 834,910,701,324,764,6 724,21 835,68 180,247 495,507 435,6 250,,нояб.,"1 566,16",869 390,823 110,2707%,95%,15 022,-98%,2%,1 935,-87%,0%,29 323,1415%,3%,,Осень
43,верхняя одежда,зима,женский,пальто зимнее,пальто женское зимнее	,284 305,142 480,45 101,10 196,4 944,9 368,40 060,70 835,125 080,483 735,987 845,285 545,,нояб.,"199,81",2 489 494,1 596 660,1228%,64%,712 330,-55%,29%,60 241,-92%,2%,120 263,100%,5%,,Осень
99,штаны,осень-зима,женский,штаны зимние,штаны зимние женские,10 946,4 183,1 186,333,340,584,1 772,4 080,9 080,30 875,44 850,14 220,,нояб.,"134,68",122 449,84 805,1218%,69%,29 349,-65%,24%,1 859,-94%,2%,6 436,246%,5%,,Осень
108,юбки,демисезон,женский,юбка кожаная,юбка кожаная,217 767,174 835,139 027,71 295,26 140,15 652,18 908,35 815,63 205,116 845,166 455,138 621,,янв.,"13,91",1 184 565,346 505,392%,29%,531 223,53%,45%,236 462,-55%,20%,70 375,-70%,6%,,Зима
219,блузки,осень-зима,женский,блузка нарядная	,блузка женская нарядная,35 649,35 069,35 022,19 378,17 332,12 264,16 944,31 375,37 760,91 470,345 545,28 451,,нояб.,"28,18",706 259,474 775,684%,67%,99 169,-79%,14%,71 732,-28%,10%,60 583,-16%,9%,,Осень
334,аксессуары,осень-зима,женский,шапка зимняя,шапка женская зимняя,329 305,121 626,33 934,13 177,7 548,10 824,25 660,46 340,88 275,467 490,807 325,424 876,,нояб.,"106,96",2 376 380,1 363 090,1546%,57%,875 807,-36%,37%,54 659,-94%,2%,82 824,52%,3%,,Осень
373,носки,осень-весна,женский,носки теплые,носки женские теплые,41 341,23 270,12 325,3 794,3 688,2 824,3 748,7 815,50 360,130 975,186 105,77 657,,нояб.,"65,90",543 902,367 440,2454%,68%,142 268,-61%,26%,19 807,-86%,4%,14 387,-27%,3%,,Осень
44,верхняя одежда,осень,женский,пальто зимнее с капюшоном,пальто женское зимнее с капюшоном,11 483,6 723,4 462,1 914,1 228,1 812,3 500,4 125,8 925,30 545,41 385,11 145,,нояб.,"33,70",127 247,80 855,757%,64%,29 351,-64%,23%,7 604,-74%,6%,9 437,24%,7%,,Осень
91,штаны,весь год,женский,шаровары джинсы,джинсы шаровары женские,562,936,1 021,858,1 080,812,836,805,830,1 295,1 435,377,,нояб.,"3,81",10 847,3 560,45%,33%,1 875,-47%,17%,2 959,58%,27%,2 453,-17%,23%,,Осень
241,теплый верх,осень-зима,женский,кофта оверсайз,кофта женская оверсайз,90 857,96 387,108 536,65 119,33 652,18 192,18 836,32 670,57 470,125 730,162 570,40 594,,нояб.,"8,94",850 613,345 770,396%,41%,227 838,-34%,27%,207 307,-9%,24%,69 698,-66%,8%,,Осень
268,теплый верх,осень-зима,женский,кардиган на молнии,кардиган на молнии женский,4 100,3 672,3 774,3 676,2 924,2 132,1 896,2 700,5 760,6 605,7 485,1 783,,нояб.,"4,20",46 507,19 850,195%,43%,9 555,-52%,21%,10 374,9%,22%,6 728,-35%,14%,,Осень
353,аксессуары,осень-зима,женский,шляпа зимняя,шляпа женская зимняя,6 064,4 642,1 543,412,—,164,352,525,1 385,4 830,7 335,5 760,,нояб.,"44,73",33 012,13 550,1202%,41%,16 466,22%,50%,1 955,-88%,6%,1 041,-47%,3%,,Зима
372,носки,осень-весна,женский,носки высокие,носки женские высокие,110 602,112 421,110 370,92 060,54 584,42 756,33 520,40 520,71 410,222 075,327 895,111 855,,нояб.,"9,78",1 330 068,621 380,432%,47%,334 878,-46%,25%,257 014,-23%,19%,116 796,-55%,9%,,Осень
4,верхняя одежда,осень-зима,женский,куртка зимняя,куртка женская зимняя	,1 124 499,377 501,151 807,42 976,22 716,18 909,47 087,92 234,119 344,1 329 289,3 101 767,859 286,,нояб.,"164,04",7 287 415,4 550 400,2776%,62%,2 361 286,-48%,32%,217 499,-91%,3%,158 230,-27%,2%,,Осень
8,верхняя одежда,осень-зима,женский,пуховик,пуховик женский,340 986,285 934,152 470,68 748,51 576,63 524,90 020,105 204,134 248,871 491,2 171 684,567 182,,нояб.,"42,11",4 903 067,3 177 423,1128%,65%,1 194 102,-62%,24%,272 794,-77%,6%,258 748,-5%,5%,,Осень
11,верхняя одежда,осень-зима,женский,парка зимняя,парка женская зимняя,105 191,47 689,22 827,5 527,4 268,5 796,15 724,31 020,67 975,204 490,290 345,112 546,,нояб.,"68,03",913 398,562 810,971%,62%,265 426,-53%,29%,32 622,-88%,4%,52 540,61%,6%,,Осень
16,верхняя одежда,осень-зима,женский,шуба,шуба женская,310 391,157 195,70 311,13 061,6 900,14 992,33 992,53 545,110 365,270 065,399 855,101 135,,нояб.,"57,95",1 541 807,780 285,661%,51%,568 721,-27%,37%,90 272,-84%,6%,102 529,14%,7%,,Осень
17,верхняя одежда,осень-зима,женский,экошуба,экошуба,95 818,52 939,25 711,5 936,3 936,3 592,11 880,21 670,36 495,74 180,103 580,65 286,,нояб.,"28,84",501 023,214 255,477%,43%,214 043,0%,43%,35 583,-83%,7%,37 142,4%,7%,,Осень
18,верхняя одежда,осень-зима,женский,шуба чебурашка,шуба чебурашка,202 256,129 774,68 287,17 903,9 724,7 372,15 640,27 765,66 975,135 525,184 400,162 826,,янв.,"27,44",1 028 447,386 900,662%,38%,494 856,28%,48%,95 914,-81%,9%,50 777,-47%,5%,,Зима
19,верхняя одежда,осень-зима,женский,шуба искусственная,шуба искусственная,87 993,52 009,24 495,7 876,4 020,7 472,22 984,36 990,61 755,127 545,155 905,118 435,,нояб.,"38,78",707 479,345 205,412%,49%,258 437,-25%,37%,36 391,-86%,5%,67 446,85%,10%,,Осень
20,верхняя одежда,осень-зима,женский,шуба тедди,шуба тедди,126 119,75 773,38 833,9 450,4 160,5 580,8 188,14 660,34 625,75 715,112 800,97 580,,янв.,"30,32",603 483,223 140,685%,37%,299 472,34%,50%,52 443,-82%,9%,28 428,-46%,5%,,Зима
21,верхняя одежда,осень-зима,женский,шуба норковая,шуба норковая,47 147,28 550,13 365,2 551,1 328,1 296,2 956,5 090,16 925,42 790,54 760,38 206,,нояб.,"42,25",254 964,114 475,1125%,45%,113 903,0%,45%,17 244,-85%,7%,9 342,-46%,4%,,Осень
55,верхняя одежда,осень-зима,женский,косуха зимняя,косуха зимняя женская,1 637,701,370,50,236,236,584,1 150,2 490,3 225,4 500,729,,нояб.,"90,00",15 908,10 215,419%,64%,3 067,-70%,19%,656,-79%,4%,1 970,200%,12%,,Осень
59,верхняя одежда,осень-зима,мужской,бомбер зимний,бомбер мужской зимний,4 943,2 259,610,240,240,208,940,1 340,2 600,8 650,12 415,4 600,,нояб.,"59,69",39 045,23 665,851%,61%,11 802,-50%,30%,1 090,-91%,3%,2 488,128%,6%,,Осень
67,брюки,осень-зима,женский,брюки утепленные,брюки женские утепленные,93 760,29 538,8 548,2 171,876,712,1 732,3 705,15 765,201 585,361 485,151 020,,нояб.,"507,70",870 897,578 835,9313%,66%,274 318,-53%,31%,11 595,-96%,1%,6 149,-47%,1%,,Осень
68,брюки,осень-зима,женский,брюки зимние,брюки зимние женские,9 733,4 185,1 254,606,424,984,2 336,3 935,9 745,30 740,40 560,11 635,,нояб.,"95,66",116 137,81 045,1017%,70%,25 553,-68%,22%,2 284,-91%,2%,7 255,218%,6%,,Осень
95,штаны,осень-зима,женский,штаны спортивные теплые,спортивные штаны женские теплые,24 061,15 839,13 768,4 410,972,564,1 028,3 535,29 525,86 685,100 880,22 727,,нояб.,"178,87",303 994,217 090,4134%,71%,62 627,-71%,21%,19 150,-69%,6%,5 127,-73%,2%,,Осень
96,штаны,осень,женский,штаны болоневые,болоневые штаны женские,663,341,123,1 691,976,1 468,1 376,1 560,4 640,18 600,41 940,750,,нояб.,"340,98",74 128,65 180,1380%,88%,1 754,-97%,2%,2 790,59%,4%,4 404,58%,6%,,Осень
100,штаны,осень-зима,женский,штаны утепленные,штаны утепленные женские,12 906,5 623,2 415,770,468,636,820,2 365,11 055,38 920,46 505,14 418,,нояб.,"99,37",136 901,96 480,2425%,70%,32 947,-66%,24%,3 653,-89%,3%,3 821,5%,3%,,Осень
127,юбки,осень,женский,юбка телпая,юбка женская телпая,28 748,14 208,5 111,1 179,428,256,1 104,3 405,10 890,25 885,45 325,31 527,,нояб.,"177,05",168 066,82 100,1623%,49%,74 483,-9%,44%,6 718,-91%,4%,4 765,-29%,3%,,Осень
138,брюки,осень-зима,женский,леггинсы утепленные,леггинсы утепленные,98 035,34 582,15 236,3 419,1 004,920,1 432,3 940,22 525,101 610,165 930,81 605,,нояб.,"180,36",530 238,290 065,4510%,55%,214 222,-26%,40%,19 659,-91%,4%,6 292,-68%,1%,,Осень
142,брюки,осень,женский,джеггинсы утепленные,джеггинсы утепленные,17 200,8 365,3 502,394,44,0,356,590,5 135,21 650,26 585,19 735,,нояб.,,103 556,53 370,5542%,52%,45 300,-15%,44%,3 940,-91%,4%,946,-76%,1%,,Осень
145,брюки,осень,женский,джоггеры утепленные	,джоггеры женские утепленные,13 744,7 931,3 114,573,508,160,260,650,3 275,35 580,45 625,15 567,,нояб.,"285,16",126 987,84 480,7795%,67%,37 242,-56%,29%,4 195,-89%,3%,1 070,-74%,1%,,Осень
185,туника,осень,женский,туника теплая,туника женская теплая,60 042,40 484,18 763,3 823,1 412,616,700,1 970,23 560,109 255,156 235,56 938,,нояб.,"253,63",473 798,289 050,8696%,61%,157 464,-46%,33%,23 998,-85%,5%,3 286,-86%,1%,,Осень
248,теплый верх,осень-зима,женский,джемпер вязаный,джемпер женский вязаный,9 683,5 212,2 546,1 323,696,776,1 360,2 275,5 085,10 110,12 440,7 637,,нояб.,"17,87",59 143,27 635,527%,47%,22 532,-18%,38%,4 565,-80%,8%,4 411,-3%,7%,,Осень
252,теплый верх,осень-зима,женский,пуловер вязаный,пуловер женский вязаный,487,250,337,337,100,0,256,317,805,1 340,1 890,190,,нояб.,,6 309,4 035,604%,64%,927,-77%,15%,774,-17%,12%,573,-26%,9%,,Осень
255,теплый верх,осень-зима,женский,свитер теплый,свитер женский теплый,14 908,5 001,1 111,406,308,404,804,1 585,9 600,44 860,52 475,15 072,,нояб.,"170,37",146 534,106 935,3729%,73%,34 981,-67%,24%,1 825,-95%,1%,2 793,53%,2%,,Осень
284,джинсы,осень,женский,джинсы утепленные,джинсы женские утепленные,42 178,8 832,3 322,1 352,484,304,1 104,2 600,10 850,55 715,161 520,58 678,,нояб.,"531,32",346 939,228 085,5591%,66%,109 688,-52%,32%,5 158,-95%,1%,4 008,-22%,1%,,Осень
299,термобелье,осень-зима,женский,термобелье зимнее,термобелье женское зимнее,37 420,14 490,3 565,1 055,324,296,1 476,3 305,13 480,51 145,66 695,42 223,,нояб.,"225,32",235 474,131 320,2487%,56%,94 133,-28%,40%,4 944,-95%,2%,5 077,3%,2%,,Осень
329,аксессуары,осень-весна,женский,шарф зимний,шарф женский зимний,90 906,30 789,9 902,2 486,1 300,2 656,10 024,26 565,50 040,145 645,212 390,173 105,,нояб.,"163,38",755 808,408 075,940%,54%,294 800,-28%,39%,13 688,-95%,2%,39 245,187%,5%,,Осень
330,аксессуары,осень-весна,женский,снуд,снуд женский,108 497,62 996,44 998,24 992,10 020,8 068,11 996,19 985,53 420,190 285,209 935,111 539,,нояб.,"26,02",856 731,453 640,1033%,53%,283 032,-38%,33%,80 010,-72%,9%,40 049,-50%,5%,,Осень
342,аксессуары,осень-зима,женский,кепка зимняя,кепка женская зимняя,23 908,11 179,5 927,1 081,140,256,456,880,2 455,15 875,33 530,18 428,,нояб.,"239,50",114 115,51 860,3158%,45%,53 515,3%,47%,7 148,-87%,6%,1 592,-78%,1%,,Зима
345,аксессуары,осень-зима,женский,панама зимняя,панама зимняя женская,8 508,4 190,2 153,600,264,212,516,865,1 900,6 235,9 095,7 745,,нояб.,"42,90",42 283,17 230,982%,41%,20 443,19%,48%,3 017,-85%,7%,1 593,-47%,4%,,Зима
45,верхняя одежда,демисезон,женский,пальто длинное,пальто женское длинное,18 513,23 488,30 703,15 438,4 640,5 260,8 896,19 560,27 900,38 225,24 930,15 430,,окт.,"8,24",232 983,91 055,170%,39%,57 431,-37%,25%,50 781,-12%,22%,33 716,-34%,14%,,Осень
105,штаны,весь год,женский,штаны для беременных,штаны для беременных,58 227,60 476,62 572,51 923,31 804,23 220,22 828,31 910,45 235,37 635,33 960,19 476,,мар.,"3,21",479 266,116 830,50%,24%,138 179,18%,29%,146 299,6%,31%,77 958,-47%,16%,,Весна
198,майки,весна-лето,женский,майка спортивная,майка спортивная женская,37 636,44 553,41 944,35 683,29 032,32 804,23 092,19 395,15 270,17 370,18 165,12 029,,февр.,"3,70",326 973,50 805,-33%,16%,94 218,85%,29%,106 659,13%,33%,75 291,-29%,23%,,Весна
29,верхняя одежда,демисезон,женский,дождевик,дождевик женский,15 253,23 622,43 286,59 475,73 700,96 300,154 964,112 680,87 785,74 200,41 915,5 452,,июл.,"28,42",788 632,203 900,-44%,26%,44 327,-78%,6%,176 461,298%,22%,363 944,106%,46%,,Лето
162,"платья, сарафаны",весь год,женский,платье свадебное,свадебное платье,344 462,349 805,339 234,305 450,325 756,319 056,230 724,201 790,174 095,156 950,160 750,120 389,,февр.,"2,91",3 028 461,491 795,-35%,16%,814 656,66%,27%,970 440,19%,32%,751 570,-23%,25%,,Весна
349,аксессуары,весна-лето,женский,шляпа,шляпа женская,100 009,126 163,146 726,119 126,118 856,130 852,90 116,68 475,58 425,49 855,41 635,27 787,,мар.,"5,28",1 078 025,149 915,-48%,14%,253 959,69%,24%,384 708,51%,36%,289 443,-25%,27%,,Весна
151,брюки,весна-лето,женский,велосипедки женские хлопок,велосипедки женские хлопок,8 519,8 072,8 940,10 768,19 028,28 396,21 668,16 115,5 050,3 230,4 010,3 113,,июн.,"9,12",136 909,12 290,-81%,9%,19 704,60%,14%,38 736,97%,28%,66 179,71%,48%,,Лето
128,юбки,весна-осень,женский,юбка карго,юбка карго,5 455,15 170,28 072,62 805,162 648,186 288,128 860,88 090,41 430,26 990,25 360,1 229,,июн.,"151,58",772 397,93 780,-77%,12%,21 854,-77%,3%,253 525,1060%,33%,403 238,59%,52%,,Лето
297,шорты,весна-лето,женский,бермуды джинсовые,бермуды женские джинсовые,3 288,4 514,8 283,11 678,38 204,53 796,19 704,9 535,2 175,1 210,1 380,477,,июн.,"112,78",154 244,4 765,-94%,3%,8 279,74%,5%,58 165,603%,38%,83 035,43%,54%,,Лето
344,аксессуары,весна-лето,женский,панама,панама женская,13 814,25 714,64 766,91 623,177 536,222 700,126 212,73 805,26 125,20 650,16 795,4 162,,июн.,"53,51",863 902,63 570,-85%,7%,43 690,-31%,5%,333 925,664%,39%,422 717,27%,49%,,Лето
89,брюки,весна-лето,женский,бриджи,бриджи женские,89 720,131 656,171 670,192 277,341 344,318 840,169 112,123 960,50 075,39 360,48 095,24 415,,мая,"13,98",1 700 524,137 530,-78%,8%,245 791,79%,14%,705 291,187%,41%,611 912,-13%,36%,,Весна
110,юбки,весна-осень,женский,юбка джинсовая,юбка джинсовая,77 366,128 346,276 174,429 235,612 372,606 572,305 512,262 510,170 320,115 615,108 720,21 279,,мая,"28,78",3 114 021,394 655,-66%,13%,226 991,-42%,7%,1 317 781,481%,42%,1 174 594,-11%,38%,,Весна
111,юбки,весна-осень,женский,юбка миди,юбка миди,145 932,193 294,243 723,250 045,433 516,466 204,241 572,219 945,158 750,143 035,144 850,61 672,,июн.,"7,56",2 702 538,446 635,-52%,17%,400 898,-10%,15%,927 284,131%,34%,927 721,0%,34%,,Лето
166,"платья, сарафаны",весна-лето,женский,платье на выпускной,платье на выпускной,132 373,207 973,218 292,313 693,457 896,468 828,137 048,60 915,54 535,68 800,76 710,43 522,,июн.,"10,77",2 240 585,200 045,-70%,9%,383 868,92%,17%,989 881,158%,44%,666 791,-33%,30%,,Весна
294,шорты,весна-лето,женский,шорты джинсовые,шорты джинсовые женские,139 161,169 140,199 130,232 895,413 908,514 916,213 188,110 435,27 020,20 280,26 090,27 158,,июн.,"25,39",2 093 321,73 390,-91%,4%,335 459,357%,16%,845 933,152%,40%,838 539,-1%,40%,,Весна
295,шорты,весна-лето,женский,шорты бермуды,шорты бермуды женские,9 271,12 098,20 638,22 304,58 820,90 892,38 380,19 070,5 450,3 325,4 190,2 205,,июн.,"41,22",286 643,12 965,-91%,5%,23 574,82%,8%,101 762,332%,36%,148 342,46%,52%,,Лето
296,шорты,весна-лето,женский,бермуды,бермуды женские,26 211,31 934,46 115,48 774,102 652,138 932,58 264,37 125,11 360,7 930,9 435,7 263,,июн.,"19,13",525 995,28 725,-88%,5%,65 408,128%,12%,197 541,202%,38%,234 321,19%,45%,,Лето
6,верхняя одежда,весна,женский,куртка джинсовая,джинсовая куртка женская,97 642,138 152,234 063,353 368,456 044,384 836,163 236,123 445,150 140,51 296,38 220,18 147,,мая,"25,13",2 208 589,239 656,-64%,11%,253 941,6%,11%,1 043 475,311%,47%,671 517,-36%,30%,,Весна
7,верхняя одежда,весна,женский,джинсовка,джинсовка женская,85 408,126 411,200 318,370 779,370 779,449 364,328 672,237 425,137 195,21 705,23 058,12 999,,июн.,"34,57",2 364 113,181 958,-82%,8%,224 818,24%,10%,941 876,319%,40%,1 015 461,8%,43%,,Лето
152,"платья, сарафаны",весна-лето,женский,сарафан джинсовый,сарафан джинсовый,28 524,41 319,52 188,65 399,103 892,113 088,48 400,33 590,17 780,12 585,13 165,7 736,,июн.,"14,62",537 666,43 530,-78%,8%,77 579,78%,14%,221 479,185%,41%,195 078,-12%,36%,,Весна
154,"платья, сарафаны",весна-лето,женский,сарафан летний,сарафан женский летний,298 743,383 738,493 612,651 304,1 478 252,2 144 552,949 484,486 710,97 945,59 650,69 760,48 285,,июн.,"44,41",7 162 035,227 355,-94%,3%,730 766,221%,10%,2 623 168,259%,37%,3 580 746,37%,50%,,Лето
175,"платья, сарафаны",весна-лето,женский,платье летнее,платье летнее,263 971,438 810,763 904,1 315 927,2 942 444,2 568 640,828 928,467 495,102 480,44 995,61 565,46 139,,мая,"65,39",9 845 298,209 040,-95%,2%,748 920,258%,8%,5 022 275,571%,51%,3 865 063,-23%,39%,,Весна
115,юбки,весна-лето,женский,юбка баллон,юбка баллон,3 377,7 819,11 768,18 446,33 860,39 944,23 412,22 395,15 945,12 215,11 655,2 737,,июн.,"14,59",203 573,39 815,-54%,20%,13 933,-65%,7%,64 074,360%,31%,85 751,34%,42%,,Лето
123,юбки,весна-лето,женский,юбка летняя,юбка летняя,71 886,94 760,123 283,157 240,300 704,612 388,267 068,110 740,12 135,9 915,15 490,10 770,,июн.,"61,76",1 786 379,37 540,-96%,2%,177 416,373%,10%,581 227,228%,33%,990 196,70%,55%,,Лето
133,юбки,весь год,женский,юбка на запах,юбка на запах,25 514,35 104,38 165,36 587,51 940,68 608,39 492,31 800,22 210,19 140,24 350,10 904,,июн.,"6,29",403 814,65 700,-53%,16%,71 522,9%,18%,126 692,77%,31%,139 900,10%,35%,,Лето
135,юбки,весь год,женский,юбка белая,юбка белая,27 168,37 467,40 101,39 660,52 092,55 936,43 248,39 335,22 495,22 600,24 645,13 973,,июн.,"4,00",418 720,69 740,-50%,17%,78 608,13%,19%,131 853,68%,31%,138 519,5%,33%,,Лето
148,брюки,весна-лето,женский,велосипедки в рубчик,велосипедки в рубчик,47 149,75 110,85 873,101 833,202 428,237 408,145 936,93 830,32 680,17 965,19 680,10 272,,июн.,"23,11",1 070 164,70 325,-85%,7%,132 531,88%,12%,390 134,194%,36%,477 174,22%,45%,,Лето
150,брюки,весна-лето,женский,велосипедки для беременных,велосипедки для беременных,8 715,13 787,21 510,29 273,76 704,69 844,30 716,16 700,4 355,2 860,3 060,1 996,,мая,"38,43",279 520,10 275,-91%,4%,24 498,138%,9%,127 487,420%,46%,117 260,-8%,42%,,Весна
184,пляж,весна-лето,женский,туника пляжная,туника пляжная,108 809,129 731,127 889,141 131,231 284,349 364,288 184,179 820,70 475,37 885,42 775,26 171,,июн.,"13,35",1 733 518,151 135,-82%,9%,264 711,75%,15%,500 304,89%,29%,817 368,63%,47%,,Лето
196,майки,весна-лето,женский,майка,майка женская,472 015,550 200,634 006,655 217,945 760,1 022 868,617 480,477 210,284 175,269 475,292 495,175 332,,июн.,"5,83",6 396 233,846 145,-60%,13%,1 197 547,42%,19%,2 234 983,87%,35%,2 117 558,-5%,33%,,Весна
197,майки,весна-лето,женский,майка под пиджак,майка женская под пиджак,20 013,31 267,40 353,41 119,52 412,108 064,45 908,22 465,17 270,16 945,18 825,6 668,,июн.,"16,21",421 309,53 040,-70%,13%,57 948,9%,14%,133 884,131%,32%,176 437,32%,42%,,Лето
351,аксессуары,весна-лето,женский,шляпа пляжная,шляпа пляжная,21 870,31 805,35 980,36 290,45 904,45 460,30 624,16 345,7 185,4 800,5 885,4 176,,мая,"10,99",286 324,17 870,-81%,6%,57 851,224%,20%,118 174,104%,41%,92 429,-22%,32%,,Весна
352,аксессуары,весна-лето,женский,шляпа летняя,шляпа женская летняя,11 118,11 851,15 673,23 023,60 492,149 008,104 036,58 490,18 010,10 740,9 500,2 633,,июн.,"56,59",474 574,38 250,-88%,8%,25 602,-33%,5%,99 188,287%,21%,311 534,214%,66%,,Лето
36,верхняя одежда,демисезон,женский,дафлкот,дафлкот женский,775,1 023,1 231,619,216,164,556,556,1 750,1 985,1 590,342,,окт.,"12,10",10 807,5 325,317%,49%,2 140,-60%,20%,2 066,-3%,19%,1 276,-38%,12%,,Осень
41,верхняя одежда,демисезон,женский,пальто шерстяное,пальто шерстяное женское,7 984,10 204,10 348,4 114,1 400,400,700,3 135,9 010,13 600,11 062,2 721,,окт.,"34,00",74 678,33 672,695%,45%,20 909,-38%,28%,15 862,-24%,21%,4 235,-73%,6%,,Осень
42,верхняя одежда,демисезон,женский,пальто стеганое,пальто стеганое женское,28 960,40 257,59 978,21 306,4 644,3 248,5 992,14 510,35 240,53 055,34 841,6 050,,мар.,"18,47",308 081,123 136,418%,40%,75 267,-39%,24%,85 928,14%,28%,23 750,-72%,8%,,Осень
37,верхняя одежда,демисезон,женский,пальто,пальто женское,885 117,1 231 851,1 341 185,465 057,107 052,106 452,247 040,579 802,744 024,1 624 770,755 102,138 472,,окт.,"15,26",8 225 924,3 123 896,235%,38%,2 255 440,-28%,27%,1 913 294,-15%,23%,933 294,-51%,11%,,Осень
38,верхняя одежда,демисезон,женский,пальто демисезонное,пальто демисезонное женское,42 535,60 304,69 298,19 837,3 448,3 488,7 612,14 825,32 540,46 005,19 730,6 402,,мар.,"20,10",326 024,98 275,279%,30%,109 241,11%,34%,92 583,-15%,28%,25 925,-72%,8%,,Зима
10,верхняя одежда,осень-зима,женский,парка,парка женская,79 980,71 204,52 161,25 915,13 020,11 460,17 388,30 035,64 255,115 860,78 415,25 947,,окт.,"10,11",585 640,258 530,339%,44%,177 131,-31%,30%,91 096,-49%,16%,58 883,-35%,10%,,Осень
39,верхняя одежда,демисезон,женский,пальто осень,пальто женское осень,234 949,13 884,5 874,2 225,1 268,2 088,14 720,40 990,640 290,761 310,328 130,234 576,,окт.,"600,40",2 280 304,1 729 730,2893%,76%,483 409,-72%,21%,9 367,-98%,0%,57 798,517%,3%,,Осень
179,"платья, сарафаны",осень,женский,платье осень,платье женское осень,1 700,1 730,1 135,649,288,944,7 644,37 060,154 140,205 780,135 675,7 589,,окт.,"714,51",554 334,495 595,986%,89%,11 019,-98%,2%,2 072,-81%,0%,45 648,2103%,8%,,Осень
